window_id,total_computed,total_frozen,total_abs_diff,total_match,average_computed,average_frozen,average_abs_diff,average_match,median_computed,median_frozen,median_abs_diff,median_match,sd_computed,sd_frozen,sd_abs_diff,sd_match,kurtosis_computed,kurtosis_frozen,kurtosis_abs_diff,kurtosis_match,skewness_computed,skewness_frozen,skewness_abs_diff,skewness_match
ice025_l_1of1|W60|123000-135000,2.7438673592418623,2.7438673592418623,0.0,True,0.04035099057708621,0.0403509905770862,6.938893903907228e-18,True,0.0035356590707883166,0.0035356590707883,1.6479873021779667e-17,True,0.10319668102634506,0.103196681026345,6.938893903907228e-17,True,16.85427903824416,16.85427903824416,0.0,True,3.9839847295634248,3.9839847295634248,0.0,True
ice025_l_1of1|W60|412436-424436,2.770653230889541,2.770653230889541,0.0,True,0.06023159197585959,0.0602315919758595,9.020562075079397e-17,True,0.006851438304485749,0.0068514383044857,4.85722573273506e-17,True,0.13193679943635933,0.1319367994363593,2.7755575615628914e-17,True,9.917125368902402,9.917125368902402,0.0,True,3.1584736673573657,3.1584736673573657,0.0,True
ice026_p_1of4|W60|15000-27000,3.6268308723332403,3.62683087233324,4.440892098500626e-16,True,0.05495198291414,0.05495198291414,0.0,True,0.004499719285591905,0.0044997192855919,5.204170427930421e-18,True,0.12715130098374167,0.1271513009837416,5.551115123125783e-17,True,10.25183751122571,10.25183751122571,0.0,True,3.23973051455079,3.23973051455079,0.0,True
ice026_p_1of4|W60|223054-235054,5.135591895778756,5.135591895778756,0.0,True,0.04891039900741672,0.0489103990074167,2.0816681711721685e-17,True,0.00436821692126196,0.0043682169212619,5.984795992119984e-17,True,0.11350233058511733,0.1135023305851173,2.7755575615628914e-17,True,11.420048462164779,11.42004846216478,1.7763568394002505e-15,True,3.3639908362176087,3.3639908362176087,0.0,True
ice026_p_1of4|W60|475099-487099,3.1556642072448353,3.1556642072448353,0.0,True,0.04930725323820055,0.0493072532382005,4.85722573273506e-17,True,0.003928378574322704,0.0039283785743227,3.469446951953614e-18,True,0.11827551577655213,0.1182755157765521,2.7755575615628914e-17,True,11.813724136710386,11.813724136710386,0.0,True,3.4326887901136276,3.4326887901136276,0.0,True
ice026_p_3of4|W60|275887-287887,2.7103823612284277,2.7103823612284277,0.0,True,0.0521227377159313,0.0521227377159313,0.0,True,0.004953241818466179,0.0049532418184661,7.892991815694472e-17,True,0.11801041501455857,0.1180104150145585,6.938893903907228e-17,True,10.902617132229743,10.902617132229745,1.7763568394002505e-15,True,3.2878462224671257,3.2878462224671257,0.0,True
ice026_p_3of4|W60|367805-379805,2.476179546415443,2.476179546415443,0.0,True,0.07074798704044122,0.0707479870404412,1.3877787807814457e-17,True,0.011106631470465592,0.0111066314704655,9.194034422677078e-17,True,0.14083861607538453,0.1408386160753845,2.7755575615628914e-17,True,6.755339526471355,6.755339526471355,0.0,True,2.7198450906767517,2.7198450906767517,0.0,True
ice026_p_3of4|W60|712832-724832,2.2814027002153927,2.2814027002153927,0.0,True,0.04387312885029601,0.043873128850296,1.3877787807814457e-17,True,0.0023260671360252087,0.0023260671360252,8.673617379884035e-18,True,0.1161717961414466,0.1161717961414466,0.0,True,15.33817007099531,15.33817007099531,0.0,True,3.8554804536237914,3.855480453623791,4.440892098500626e-16,True
ice026_p_4of4|W60|233864-245864,2.5672849411274625,2.5672849411274625,0.0,True,0.044263533467714875,0.0442635334677148,7.632783294297951e-17,True,0.002578806967691194,0.0025788069676911,9.410874857174178e-17,True,0.11043361277029225,0.1104336127702922,4.163336342344337e-17,True,12.746787193450611,12.746787193450611,0.0,True,3.5580748776975537,3.5580748776975537,0.0,True
ice026_p_4of4|W60|361884-373884,2.723644804674317,2.723644804674317,0.0,True,0.04539408007790528,0.0453940800779052,8.326672684688674e-17,True,0.003593542245928911,0.0035935422459289,1.0842021724855044e-17,True,0.11500871889086271,0.1150087188908627,1.3877787807814457e-17,True,14.530320177189498,14.530320177189498,0.0,True,3.7476071715600514,3.7476071715600514,0.0,True
ice026_p_4of4|W60|481884-493884,2.6672106446652357,2.6672106446652357,0.0,True,0.02931000708423336,0.0293100070842333,5.898059818321144e-17,True,0.003233789883216922,0.0032337898832169,2.168404344971009e-17,True,0.08462894004646672,0.0846289400464667,1.3877787807814457e-17,True,26.43384042209358,26.43384042209358,0.0,True,4.88633766121179,4.88633766121179,0.0,True
ice026_p_4of4|W60|623822-635822,1.4485916907387255,1.4485916907387255,0.0,True,0.04526849033558517,0.0452684903355851,6.938893903907228e-17,True,0.0032835382516493384,0.0032835382516493,3.859759734048396e-17,True,0.10903535334689272,0.1090353533468927,2.7755575615628914e-17,True,11.547833716754939,11.54783371675494,1.7763568394002505e-15,True,3.4088557329306153,3.4088557329306153,0.0,True
ice027_p_2of7|W60|337824-349824,2.7882972364032828,2.7882972364032828,0.0,True,0.04570979076070955,0.0457097907607095,4.85722573273506e-17,True,0.0032398857064179377,0.0032398857064179,3.7730235602495554e-17,True,0.11448874825950883,0.1144887482595088,2.7755575615628914e-17,True,13.55189528739892,13.55189528739892,0.0,True,3.633120646461313,3.633120646461313,0.0,True
ice027_p_2of7|W60|433824-445824,3.465790091312365,3.465790091312365,0.0,True,0.052511971080490376,0.0525119710804903,7.632783294297951e-17,True,0.0032021602225468437,0.0032021602225468,4.380176776841438e-17,True,0.12849568665581595,0.1284956866558159,5.551115123125783e-17,True,11.834528854406742,11.834528854406742,0.0,True,3.431581386720714,3.431581386720714,0.0,True
ice027_p_2of7|W60|553824-565824,3.671411194495117,3.671411194495117,0.0,True,0.05244873134993024,0.0524487313499302,4.163336342344337e-17,True,0.0039538652922696624,0.0039538652922696,6.245004513516506e-17,True,0.12315571838939304,0.123155718389393,4.163336342344337e-17,True,12.046187227027094,12.046187227027094,0.0,True,3.442243720153678,3.442243720153678,0.0,True
ice027_p_2of7|W60|577824-589824,3.7173058574781432,3.7173058574781432,0.0,True,0.05023386293889383,0.0502338629388938,2.7755575615628914e-17,True,0.002978553914772983,0.0029785539147729,8.326672684688674e-17,True,0.1233622815527013,0.1233622815527013,0.0,True,12.984350668455535,12.984350668455535,0.0,True,3.5572803846786383,3.5572803846786383,0.0,True
ice027_p_4of7|W60|63000-75000,4.136097161015732,4.136097161015732,0.0,True,0.06893495268359554,0.0689349526835955,4.163336342344337e-17,True,0.010603692539402309,0.0106036925394023,8.673617379884035e-18,True,0.14269194981264055,0.1426919498126405,5.551115123125783e-17,True,8.64937944348481,8.64937944348481,0.0,True,2.9771626674731606,2.9771626674731606,0.0,True
ice027_p_4of7|W60|171000-183000,3.997639250137938,3.997639250137938,0.0,True,0.06345459127203076,0.0634545912720307,6.938893903907228e-17,True,0.006712864923872113,0.0067128649238721,1.3010426069826053e-17,True,0.13977428428419555,0.1397742842841955,5.551115123125783e-17,True,9.910898791765584,9.910898791765584,0.0,True,3.154668316855314,3.154668316855314,0.0,True
ice027_p_4of7|W60|644868-656868,4.468741286465902,4.468741286465902,0.0,True,0.0732580538764902,0.0732580538764902,0.0,True,0.010921001567701852,0.0109210015677018,5.204170427930421e-17,True,0.1499081480218635,0.1499081480218635,0.0,True,8.71584980952688,8.71584980952688,0.0,True,2.962491846431624,2.962491846431624,0.0,True
ice027_p_5of7|W60|261053-273053,5.001033889234196,5.001033889234196,0.0,True,0.05264246199193891,0.0526424619919389,6.938893903907228e-18,True,0.0063700174264055805,0.0063700174264055,8.066464163292153e-17,True,0.11959976523048885,0.1195997652304888,4.163336342344337e-17,True,12.150296416472381,12.15029641647238,1.7763568394002505e-15,True,3.427220709666399,3.427220709666399,0.0,True
ice027_p_5of7|W60|405053-417053,3.8186789877974165,3.818678987797417,4.440892098500626e-16,True,0.05699520877309577,0.0569952087730957,6.938893903907228e-17,True,0.006191198263497934,0.0061911982634979,3.382710778154774e-17,True,0.12647368548692076,0.1264736854869207,5.551115123125783e-17,True,10.433297441910275,10.433297441910277,1.7763568394002505e-15,True,3.22078421013647,3.22078421013647,0.0,True
ice027_p_5of7|W60|489053-501053,3.3981534238907316,3.3981534238907316,0.0,True,0.06292876710908762,0.0629287671090876,2.7755575615628914e-17,True,0.008175080251556083,0.008175080251556,8.326672684688674e-17,True,0.1344554933007233,0.1344554933007233,0.0,True,8.590190836976372,8.590190836976372,0.0,True,3.0009345164359242,3.000934516435924,4.440892098500626e-16,True
ice027_p_5of7|W60|669076-681076,2.825800893292683,2.825800893292683,0.0,True,0.05651601786585366,0.0565160178658536,6.245004513516506e-17,True,0.0052754012444688,0.0052754012444688,0.0,True,0.12855841265631618,0.1285584126563161,8.326672684688674e-17,True,10.368057104685688,10.368057104685688,0.0,True,3.241828545046495,3.241828545046495,0.0,True
ice027_p_6of7|W60|463255-475255,3.2284867731255247,3.2284867731255247,0.0,True,0.05124582179564325,0.0512458217956432,4.85722573273506e-17,True,0.002618684138189082,0.002618684138189,8.196568423990414e-17,True,0.13071332065157143,0.1307133206515714,2.7755575615628914e-17,True,13.373593032353607,13.373593032353607,0.0,True,3.6178950023650835,3.617895002365083,4.440892098500626e-16,True
ice027_p_6of7|W60|599268-611268,3.575570155487549,3.575570155487549,0.0,True,0.07010921873504998,0.0701092187350499,8.326672684688674e-17,True,0.011096987763457243,0.0110969877634572,4.336808689942018e-17,True,0.14339453957231502,0.143394539572315,2.7755575615628914e-17,True,8.069681567013513,8.069681567013513,0.0,True,2.9018323078380956,2.9018323078380956,0.0,True
ice027_p_6of7|W60|647268-659268,2.656811363379847,2.656811363379847,0.0,True,0.03125660427505702,0.031256604275057,2.0816681711721685e-17,True,0.002034159565396012,0.002034159565396,1.1709383462843448e-17,True,0.0937973826364428,0.0937973826364428,0.0,True,24.283706851940778,24.283706851940774,3.552713678800501e-15,True,4.731793608334134,4.731793608334134,0.0,True
ice027_p_6of7|W60|695268-707268,4.946477339526137,4.946477339526137,0.0,True,0.07851551332581169,0.0785155133258116,9.71445146547012e-17,True,0.009651743903684753,0.0096517439036847,5.204170427930421e-17,True,0.15859426068952373,0.1585942606895237,2.7755575615628914e-17,True,7.632653415528155,7.632653415528155,0.0,True,2.7965480323784373,2.7965480323784373,0.0,True
ice028_p_2of3|W60|332872-344872,2.0347033346931465,2.0347033346931465,0.0,True,0.059844215726269016,0.059844215726269,1.3877787807814457e-17,True,0.006839152481183444,0.0068391524811834,4.423544863740858e-17,True,0.13020920720576762,0.1302092072057676,2.7755575615628914e-17,True,9.049081860732276,9.049081860732276,0.0,True,3.0584421136154303,3.0584421136154303,0.0,True
ice028_p_2of3|W60|694705-706705,4.445903699663458,4.445903699663458,0.0,True,0.03736053529128956,0.0373605352912895,6.245004513516506e-17,True,0.003225493741440242,0.0032254937414402,4.206704429243757e-17,True,0.09526944946585739,0.0952694494658573,8.326672684688674e-17,True,17.70610033987413,17.70610033987413,0.0,True,4.054314001649088,4.054314001649088,0.0,True
ice029_p_1of2|W60|63000-75000,2.5486282832043514,2.5486282832043514,0.0,True,0.03398171044272469,0.0339817104427246,9.020562075079397e-17,True,0.001649814029878092,0.001649814029878,9.215718466126788e-17,True,0.10226514914686453,0.1022651491468645,2.7755575615628914e-17,True,20.02258453180731,20.02258453180731,0.0,True,4.364291626851272,4.364291626851272,0.0,True
ice029_p_1of2|W60|313062-325062,1.698537545788782,1.698537545788782,0.0,True,0.05857026019961317,0.0585702601996131,6.938893903907228e-17,True,0.00754061265061062,0.0075406126506106,2.0816681711721685e-17,True,0.1278942609548079,0.1278942609548079,0.0,True,9.587542132150931,9.587542132150933,1.7763568394002505e-15,True,3.1329511837690824,3.1329511837690824,0.0,True
ice029_p_1of2|W60|694085-706085,2.9653945640852593,2.9653945640852593,0.0,True,0.03572764535042481,0.0357276453504248,6.938893903907228e-18,True,0.0028648115519517054,0.0028648115519517,5.204170427930421e-18,True,0.09665417522223137,0.0966541752222313,6.938893903907228e-17,True,21.18641578679102,21.18641578679102,0.0,True,4.397660846754808,4.397660846754808,0.0,True
ice030_p_2of4|W60|300241-312241,4.481862865902818,4.481862865902818,0.0,True,0.07002910727973154,0.0700291072797315,4.163336342344337e-17,True,0.013213270821960221,0.0132132708219602,2.0816681711721685e-17,True,0.13609379588355858,0.1360937958835585,8.326672684688674e-17,True,7.367664264502338,7.367664264502338,0.0,True,2.7836520966819776,2.7836520966819776,0.0,True
ice030_p_3of4|W60|253489-265489,3.7401696110415177,3.7401696110415177,0.0,True,0.06561701072002663,0.0656170107200266,2.7755575615628914e-17,True,0.009524693113698225,0.0095246931136982,2.6020852139652106e-17,True,0.13871190890198182,0.1387119089019818,2.7755575615628914e-17,True,9.259183568089574,9.259183568089574,0.0,True,3.0641166263708652,3.0641166263708652,0.0,True
ice030_p_3of4|W60|586410-598410,3.7324359540923466,3.732435954092346,4.440892098500626e-16,True,0.06326162634054824,0.0632616263405482,4.163336342344337e-17,True,0.010082175429749679,0.0100821754297496,7.979727989493313e-17,True,0.13371658505457068,0.1337165850545706,8.326672684688674e-17,True,9.439071413335142,9.439071413335142,0.0,True,3.094602312341273,3.094602312341273,0.0,True
ice031_p_1of3|W60|15000-27000,3.049858379925646,3.049858379925646,0.0,True,0.04177888191678967,0.0417788819167896,6.938893903907228e-17,True,0.0023381960554013834,0.0023381960554013,8.326672684688674e-17,True,0.11064283705821658,0.1106428370582165,8.326672684688674e-17,True,15.147604835724131,15.147604835724133,1.7763568394002505e-15,True,3.834340269690109,3.834340269690109,0.0,True
ice031_p_1of3|W60|180092-192092,2.0815950381457995,2.0815950381457995,0.0,True,0.047308978139677264,0.0473089781396772,6.245004513516506e-17,True,0.003877009059959075,0.003877009059959,7.502679033599691e-17,True,0.11476105166253954,0.1147610516625395,4.163336342344337e-17,True,12.924662113167587,12.924662113167589,1.7763568394002505e-15,True,3.557016715138943,3.557016715138943,0.0,True
ice031_p_2of3|W60|90084-102084,3.43163896713502,3.43163896713502,0.0,True,0.043995371373525896,0.0439953713735258,9.71445146547012e-17,True,0.0028697990655076845,0.0028697990655076,8.456776945386935e-17,True,0.11360093876153332,0.1136009387615333,2.7755575615628914e-17,True,15.049458985716782,15.049458985716782,0.0,True,3.812213847815846,3.812213847815846,0.0,True
ice031_p_2of3|W60|618083-630083,2.241706668797443,2.241706668797443,0.0,True,0.05899228075782745,0.0589922807578274,4.85722573273506e-17,True,0.006077055738161105,0.0060770557381611,4.336808689942018e-18,True,0.13247783213527325,0.1324778321352732,5.551115123125783e-17,True,9.845220996710076,9.845220996710076,0.0,True,3.1756516860206356,3.1756516860206356,0.0,True
ice032_p_2of5|W60|264023-276023,5.868038558451414,5.868038558451414,0.0,True,0.06309718880055284,0.0630971888005528,4.163336342344337e-17,True,0.008599343307014186,0.0085993433070141,8.500145032286355e-17,True,0.13564987661124447,0.1356498766112444,8.326672684688674e-17,True,9.556428930016324,9.556428930016324,0.0,True,3.1105457280574664,3.1105457280574664,0.0,True
ice032_p_3of5|W60|192046-204046,4.957884131117405,4.957884131117405,0.0,True,0.06982935395940007,0.0698293539594,6.938893903907228e-17,True,0.009819059792591674,0.0098190597925916,7.45931094670027e-17,True,0.14350890537767613,0.1435089053776761,2.7755575615628914e-17,True,7.895283822506839,7.895283822506839,0.0,True,2.8714522248154184,2.8714522248154184,0.0,True
ice032_p_3of5|W60|372038-384038,6.100683816624681,6.100683816624681,0.0,True,0.06490089166622001,0.06490089166622,1.3877787807814457e-17,True,0.010206294926675793,0.0102062949266757,9.367506770274758e-17,True,0.13757983641684243,0.1375798364168424,2.7755575615628914e-17,True,9.982778166451904,9.982778166451904,0.0,True,3.145198642087523,3.145198642087523,0.0,True
ice032_p_3of5|W60|576094-588094,3.4256149856842404,3.4256149856842404,0.0,True,0.06716892128792629,0.0671689212879262,8.326672684688674e-17,True,0.010164194695974332,0.0101641946959743,3.122502256758253e-17,True,0.13968077688611588,0.1396807768861158,8.326672684688674e-17,True,8.588758404095957,8.588758404095957,0.0,True,2.9784950973515496,2.9784950973515496,0.0,True
ice032_p_4of5|W60|198085-210085,7.390298832065445,7.390298832065445,0.0,True,0.050274141714730915,0.0502741417147309,1.3877787807814457e-17,True,0.0043872023263645575,0.0043872023263645,5.724587470723463e-17,True,0.12055895728179207,0.120558957281792,6.938893903907228e-17,True,15.783101203221637,15.783101203221635,1.7763568394002505e-15,True,3.7910863354942843,3.791086335494284,4.440892098500626e-16,True
ice032_p_5of5|W60|15000-27000,2.4914543686985686,2.4914543686985686,0.0,True,0.06556458864996233,0.0655645886499623,2.7755575615628914e-17,True,0.009015335584760281,0.0090153355847602,8.153200337090993e-17,True,0.13398628685887737,0.1339862868588773,5.551115123125783e-17,True,7.80950503117538,7.80950503117538,0.0,True,2.8585836061227115,2.8585836061227115,0.0,True
ice032_p_5of5|W60|432043-444043,3.04689692728366,3.04689692728366,0.0,True,0.04547607354154716,0.0454760735415471,6.245004513516506e-17,True,0.003787621269726364,0.0037876212697263,6.418476861114186e-17,True,0.11139560569258787,0.1113956056925878,6.938893903907228e-17,True,13.15186881564625,13.15186881564625,0.0,True,3.5977653372422234,3.5977653372422234,0.0,True
ice032_p_5of5|W60|624093-636093,3.3900001969070654,3.3900001969070654,0.0,True,0.03198113393308552,0.0319811339330855,2.0816681711721685e-17,True,0.002323417448256077,0.002323417448256,7.719519468096792e-17,True,0.092529269002935,0.092529269002935,0.0,True,22.760116514126285,22.760116514126285,0.0,True,4.601116696330097,4.601116696330097,0.0,True
ice032_p_5of5|W60|648093-660093,3.8290426594246,3.8290426594246,0.0,True,0.0524526391702,0.0524526391702,0.0,True,0.0048055025634371525,0.0048055025634371,5.2909066017292616e-17,True,0.12463460182560072,0.1246346018256007,2.7755575615628914e-17,True,13.011598072150129,13.011598072150129,0.0,True,3.5533756635059817,3.5533756635059817,0.0,True
ice033_p_1of1|W60|114006-126006,2.950947669210815,2.950947669210815,0.0,True,0.03073903822094599,0.0307390382209459,9.020562075079397e-17,True,0.002137495668132142,0.0021374956681321,4.206704429243757e-17,True,0.08522388451714702,0.085223884517147,1.3877787807814457e-17,True,23.504197663499717,23.504197663499717,0.0,True,4.582969406050589,4.582969406050589,0.0,True
ice034_p_2of5|W60|159000-171000,2.0599396453680527,2.0599396453680527,0.0,True,0.05024243037483055,0.0502424303748305,5.551115123125783e-17,True,0.004348401565835254,0.0043484015658352,5.377642775528102e-17,True,0.11917362541717623,0.1191736254171762,2.7755575615628914e-17,True,11.226082446487391,11.226082446487393,1.7763568394002505e-15,True,3.3681378275646336,3.3681378275646336,0.0,True
ice034_p_2of5|W60|234051-246051,2.6143031890428783,2.6143031890428783,0.0,True,0.056832678022671265,0.0568326780226712,6.245004513516506e-17,True,0.006590587808849255,0.0065905878088492,5.551115123125783e-17,True,0.11752822855359871,0.1175282285535987,1.3877787807814457e-17,True,7.156552642986151,7.156552642986151,0.0,True,2.788578920193908,2.788578920193908,0.0,True
ice034_p_2of5|W60|420063-432063,2.2039133448256054,2.2039133448256054,0.0,True,0.053753984020136716,0.0537539840201367,1.3877787807814457e-17,True,0.003962496665928215,0.0039624966659282,1.474514954580286e-17,True,0.128128996388609,0.128128996388609,0.0,True,11.260531283405516,11.260531283405516,0.0,True,3.362275083159329,3.362275083159329,0.0,True
ice034_p_3of5|W60|228073-240073,6.574263883481051,6.574263883481051,0.0,True,0.06920277772085318,0.0692027777208531,6.938893903907228e-17,True,0.006835108484345903,0.0068351084843459,3.469446951953614e-18,True,0.14941312161970347,0.1494131216197034,5.551115123125783e-17,True,8.89609542485585,8.89609542485585,0.0,True,3.0062745965091757,3.0062745965091757,0.0,True
ice034_p_3of5|W60|306048-318048,6.632343364942482,6.632343364942482,0.0,True,0.07452071196564587,0.0745207119656458,6.938893903907228e-17,True,0.011264091778130533,0.0112640917781305,3.2959746043559335e-17,True,0.15143414406455896,0.1514341440645589,5.551115123125783e-17,True,8.184872530458907,8.184872530458907,0.0,True,2.889624027048491,2.889624027048491,0.0,True
ice034_p_4of5|W60|240016-252016,2.8585886611092586,2.8585886611092586,0.0,True,0.058338544104270584,0.0583385441042705,8.326672684688674e-17,True,0.006050208025764066,0.006050208025764,6.591949208711867e-17,True,0.12757744102191984,0.1275774410219198,2.7755575615628914e-17,True,9.477288413755723,9.477288413755725,1.7763568394002505e-15,True,3.0955872168526946,3.0955872168526946,0.0,True
ice035_p_1of3|W60|456083-468083,1.3247174565775737,1.3247174565775737,0.0,True,0.06308178364655112,0.0630817836465511,1.3877787807814457e-17,True,0.008786245492902706,0.0087862454929027,6.938893903907228e-18,True,0.13125199169889468,0.1312519916988946,8.326672684688674e-17,True,8.002132947604368,8.002132947604368,0.0,True,2.923239319018932,2.923239319018932,0.0,True
ice035_p_2of3|W60|96043-108043,2.2981607107933746,2.2981607107933746,0.0,True,0.06759296208215808,0.067592962082158,8.326672684688674e-17,True,0.008591661737880982,0.0085916617378809,8.326672684688674e-17,True,0.14084192179048213,0.1408419217904821,2.7755575615628914e-17,True,7.80548539580384,7.80548539580384,0.0,True,2.8765444779802607,2.8765444779802607,0.0,True
ice035_p_2of3|W60|528051-540051,3.9916765082871675,3.991676508287167,4.440892098500626e-16,True,0.06047994709526011,0.0604799470952601,1.3877787807814457e-17,True,0.009487094827160996,0.0094870948271609,9.540979117872439e-17,True,0.12575702508983946,0.1257570250898394,5.551115123125783e-17,True,8.609045889106998,8.609045889106998,0.0,True,2.9854733701587226,2.9854733701587226,0.0,True
ice035_p_2of3|W60|708094-720094,3.593193837128814,3.593193837128814,0.0,True,0.05362975876311663,0.0536297587631166,3.469446951953614e-17,True,0.007251234799566783,0.0072512347995667,8.326672684688674e-17,True,0.1179393003774977,0.1179393003774977,0.0,True,11.823073251458565,11.823073251458563,1.7763568394002505e-15,True,3.375942022584036,3.375942022584036,0.0,True
ice035_p_3of3|W60|75000-87000,3.686014884007394,3.686014884007394,0.0,True,0.05670792129242145,0.0567079212924214,4.85722573273506e-17,True,0.005002365459719285,0.0050023654597192,8.500145032286355e-17,True,0.12850567486858758,0.1285056748685875,8.326672684688674e-17,True,10.376805154120278,10.376805154120278,0.0,True,3.227221272925454,3.227221272925454,0.0,True
ice035_p_3of3|W60|411000-423000,2.925514466566386,2.925514466566386,0.0,True,0.04571116354009978,0.0457111635400997,8.326672684688674e-17,True,0.0025185770417889336,0.0025185770417889,3.3393426912553537e-17,True,0.11714061296468804,0.117140612964688,4.163336342344337e-17,True,13.891073650860097,13.891073650860095,1.7763568394002505e-15,True,3.6908244383221236,3.690824438322123,4.440892098500626e-16,True
ice036_p_1of6|W60|336018-348018,1.7822731994740548,1.7822731994740548,0.0,True,0.04690192630194881,0.0469019263019488,6.938893903907228e-18,True,0.0033003432098932814,0.0033003432098932,8.153200337090993e-17,True,0.11200355913870697,0.1120035591387069,6.938893903907228e-17,True,11.664394436131557,11.664394436131555,1.7763568394002505e-15,True,3.4102871667637737,3.4102871667637737,0.0,True
ice036_p_1of6|W60|432018-444018,2.4095825565964017,2.4095825565964017,0.0,True,0.05737101325229528,0.0573710132522952,8.326672684688674e-17,True,0.009650341454912628,0.0096503414549126,2.7755575615628914e-17,True,0.12212452138085772,0.1221245213808577,1.3877787807814457e-17,True,11.240384922170538,11.240384922170538,0.0,True,3.3112542746769997,3.3112542746769997,0.0,True
ice036_p_1of6|W60|468018-480018,1.8651570531284427,1.8651570531284427,0.0,True,0.0414479345139654,0.0414479345139654,0.0,True,0.0024672146868143147,0.0024672146868143,1.474514954580286e-17,True,0.10987134704558935,0.1098713470455893,4.163336342344337e-17,True,15.242067678572788,15.242067678572788,0.0,True,3.850301240170047,3.850301240170047,0.0,True
ice036_p_1of6|W60|696083-708083,2.4967714271097914,2.4967714271097914,0.0,True,0.04993542854219583,0.0499354285421958,2.7755575615628914e-17,True,0.004266839258925656,0.0042668392589256,5.551115123125783e-17,True,0.11802017880882598,0.1180201788088259,8.326672684688674e-17,True,11.630834683655616,11.630834683655616,0.0,True,3.405783853096924,3.405783853096924,0.0,True
ice036_p_3of6|W60|39000-51000,5.363430648228696,5.363430648228696,0.0,True,0.06164862814055972,0.0616486281405597,2.0816681711721685e-17,True,0.006157777007539301,0.0061577770075393,1.734723475976807e-18,True,0.13693997578837774,0.1369399757883777,5.551115123125783e-17,True,10.769529291043686,10.769529291043686,0.0,True,3.24504203474444,3.24504203474444,0.0,True
ice036_p_3of6|W60|726021-738021,5.093462919882889,5.093462919882889,0.0,True,0.06530080666516525,0.0653008066651652,4.163336342344337e-17,True,0.007234993291857297,0.0072349932918572,9.71445146547012e-17,True,0.1424258155040761,0.1424258155040761,0.0,True,9.963603237539356,9.963603237539356,0.0,True,3.1394966514596883,3.1394966514596883,0.0,True
ice036_p_3of6|W60|756021-768021,5.9495272734057885,5.9495272734057885,0.0,True,0.04311251647395499,0.0431125164739549,9.020562075079397e-17,True,0.004025858459575108,0.0040258584595751,7.806255641895632e-18,True,0.10757631696524267,0.1075763169652426,6.938893903907228e-17,True,16.547401985377068,16.547401985377068,0.0,True,3.904387364558368,3.904387364558368,0.0,True
ice036_p_4of6|W60|456038-468038,3.155899134937146,3.155899134937146,0.0,True,0.025450799475299567,0.0254507994752995,6.591949208711867e-17,True,0.0016902290649193174,0.0016902290649193,1.734723475976807e-17,True,0.08767554060522263,0.0876755406052226,2.7755575615628914e-17,True,31.059139308552055,31.059139308552055,0.0,True,5.351901049067356,5.351901049067356,0.0,True
ice036_p_4of6|W60|468038-480038,2.720512751500075,2.720512751500075,0.0,True,0.053343387284315195,0.0533433872843151,9.71445146547012e-17,True,0.0028110746869583723,0.0028110746869583,7.24247051220317e-17,True,0.1265517737655343,0.1265517737655343,0.0,True,10.378941395727127,10.378941395727129,1.7763568394002505e-15,True,3.2616261558824973,3.2616261558824973,0.0,True
ice036_p_5of6|W60|3000-15000,2.5573683912885237,2.5573683912885237,0.0,True,0.043345226970991926,0.0433452269709919,2.7755575615628914e-17,True,0.002073266503922149,0.0020732665039221,4.90059381963448e-17,True,0.1109660684972665,0.1109660684972665,0.0,True,13.241207499461026,13.241207499461026,0.0,True,3.6224376880721803,3.62243768807218,4.440892098500626e-16,True
ice036_p_5of6|W60|87000-99000,3.938332219247003,3.938332219247003,0.0,True,0.05967170029162126,0.0596717002916212,6.245004513516506e-17,True,0.006824559043771332,0.0068245590437713,3.209238430557093e-17,True,0.12821534418379965,0.1282153441837996,5.551115123125783e-17,True,9.090269549696995,9.090269549696997,1.7763568394002505e-15,True,3.049090168626631,3.049090168626631,0.0,True
ice036_p_5of6|W60|183000-195000,3.844022314009839,3.844022314009839,0.0,True,0.08008379820853831,0.0800837982085383,1.3877787807814457e-17,True,0.01697817511549907,0.016978175115499,6.938893903907228e-17,True,0.1479549505503325,0.1479549505503325,0.0,True,5.950855404434259,5.950855404434259,0.0,True,2.564762302394932,2.564762302394932,0.0,True
ice036_p_6of6|W60|714003-726003,5.393801460900951,5.393801460900951,0.0,True,0.024079470807593532,0.0240794708075935,3.122502256758253e-17,True,0.0022176697027920297,0.002217669702792,2.949029909160572e-17,True,0.0730906090178364,0.0730906090178364,0.0,True,37.70390387836831,37.70390387836831,0.0,True,5.702823276951924,5.702823276951924,0.0,True
ice037_p_1of2|W60|240043-252043,2.84845473672219,2.84845473672219,0.0,True,0.058131729320861025,0.058131729320861,2.7755575615628914e-17,True,0.007797130964240059,0.00779713096424,5.898059818321144e-17,True,0.12487269163430582,0.1248726916343058,2.7755575615628914e-17,True,9.230044108084412,9.230044108084412,0.0,True,3.0772851321216472,3.0772851321216472,0.0,True
ice037_p_1of2|W60|432071-444071,2.1164184621818403,2.1164184621818403,0.0,True,0.058789401727273344,0.0587894017272733,4.163336342344337e-17,True,0.007175769047567861,0.0071757690475678,6.158268339717665e-17,True,0.1255589419885055,0.1255589419885055,0.0,True,8.335682142361952,8.335682142361952,0.0,True,2.9677770609892726,2.9677770609892726,0.0,True
